,id,title,brand,rating,rating_count,pricing,shipping,Image_URL,item_features
467,9SIB4KCJEA6965,GIGABYTE GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N1650OC-4GL,GIGABYTE,4.2,9,190.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-241-V06.jpg,"[('Core Clock:', '1695 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-N1650OC-4GL'), ('Return Policy: ', 'View Return Policy')]"
468,9SIAH41JY19177,"ASUS Dual GeForce RTX 3060 OC Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a) DUAL-RTX3060-O8G",ASUS,+ 5,2,305.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-602-19.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '2 Slots'), ('Model #: ', 'DUAL-RTX3060-O8G'), ('Return Policy: ', 'View Return Policy')]"
469,9SIAYTVFU57444,ASUS TUF Gaming GeForce GTX 1660 SUPER Overclocked 6GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1660S-O6G-GAMING),ASUS,4.6,188,204.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-359-02.png,"[('Core Clock:', '1530 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DVI-D'), ('Model #: ', 'TUF-GTX1660S-O6G-GAM'), ('Return Policy: ', 'View Return Policy')]"
470,9SIBBB1JZZ0515,Gigabyte video card  GeForce RTX 4090 GV-N4090AORUSX W-24GD GDDR6X,GIGABYTE,,,"2,599.99",$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/V296S221201dkJcw.jpg,"[('Model #: ', '1. GV-N4090AORUSX W-24GD'), ('Return Policy: ', 'View Return Policy')]"
471,9SIAYTVEYC9497,MSI Ventus GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1650 VENTUS XS 4G OC,MSI,4.4,64,136.98,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-415-Z02.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GTX1650VentusXS4GOC'), ('Return Policy: ', 'View Return Policy')]"
472,9SIAY2WJZY7089,"EVGA GeForce RTX 2080 Ti FTW3 ULTRA GAMING, 11G-P4-2487-KR, 11GB GDDR6, iCX2 & RGB LED",EVGA,4.6,39,"1,074.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/1FT-001K-003E4-V21.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '11.89"" x 5.48""'), ('Model #: ', '11G-P4-2487-KR'), ('Return Policy: ', 'View Return Policy')]"
473,9SIAPNMJ720871,"GIGABYTE GeForce GTX 1050 Ti D5 4G (OEM)Graphics Card, 4GB 128-bit GDDR5 PCI Express 3.0 x16, 1430MHz Core Frequency, 1×HDMI , 1×DVI , 1×DisplayPort",GIGABYTE,,,128.95,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES211101CE639.jpg,"[('Model #: ', 'GIGABYTE GeForce GTX 1050 Ti D5 4G'), ('Return Policy: ', 'View Return Policy')]"
474,9SIA4REJT02461,"ZOTAC GeForce RTX 3070Ti-8G6X TianQi OC Video Card, 8GB 256-bit GDDR6X, PCIE 4.0 Gaming Graphics Card, 1×HDMI Interface, 3×DisplayPort Interface, ARGB Lighting",ZOTAC,,,866.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS2205270J9Y7AAB.jpg,"[('Model #: ', 'B-ZOTAC RTX 3070Ti TianQi OC'), ('Return Policy: ', 'View Return Policy')]"
475,9SIAYTVFC66484,Asus TUF-GTX1660S-O6G-GAMING TUF Gaming GeForce GTX 1660 Super Gaming Graphics Card,ASUS,,,274.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A2W0S210623GUfwp.jpg,"[('Core Clock:', '1530 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', 'DVI-D'), ('Model #: ', 'TUF-GTX1660S-O6G-GAMING D1'), ('Return Policy: ', 'View Return Policy')]"
476,9SIAKNUDFH0619,"ASUS GT710-SL-1GD5-BRK - Graphics card - GF GT 710 - 1 GB GDDR5 - PCIe 2.0 low profile - DVI, D-Sub, HDMI - fanless",ASUS,,,59.59,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AD7H_1_201811151585723436.jpg,"[('Thermal Design Power:', '25W'), ('Model #: ', '90YV0AL2-M0NA00'), ('Return Policy: ', 'View Return Policy')]"
477,9SIAYTVFCK4097,"Colorful iGame GeForce RTX 3070 Advanced OC 8G 1725-1815Mhz GDDR6 256bit Video Gaming Computer Graphics Card Support PCI-E 4.0, DirectX 12 Ultimate/OpenGL4.6, Display Ports HDMI/DP",Colorful,,,905.63,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZ7RS210609nrt7t.jpg,"[('Model #: ', 'GeForce RTX 3070 Advanced OC 8G'), ('Item #: ', '9SIAYTVFCK4097'), ('Return Policy: ', 'View Return Policy')]"
478,9SIAXZZEJA6237,"MAXSUN NVIDIA GEFORCE GT 710 1GB Video Graphics Card GPU, Support DirectX 12 OpenGl 4.5, Low Profile, Low Consumption, VGA, DVI-D, HDMI, HDCP, Silent",MAXSUN,,,49.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AXZZS210510sOCdI.jpg,"[('Core Clock:', '954 MHz'), ('DVI:', '1 x DVI'), ('HDMI:', '1 x HDMI'), ('Card Dimensions (L x H):', '145x69mm/5.7x2.71in'), ('Model #: ', 'MS-GT710HAMMERII1G'), ('Return Policy: ', 'View Return Policy')]"
479,9SIAWFGJSK9754,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D3-2GL 1.0 2GB 64-Bit DDR3 PCI Express 2.0 x8 Low Profile Video Card,GIGABYTE,,,69.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXD2103228IHDG.jpg,"[('Model #: ', 'WBH-16'), ('Return Policy: ', 'View Return Policy')]"
480,9SIASGMJJE8929,GIGABYTE GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 Video Card GV-N1030OC-2GI,GIGABYTE,4.3,92,105.82,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-004-Z01.jpg,"[('Core Clock:', '1290 MHz in OC Mode\n1265 MHz in Gaming Mode'), ('Max Resolution:', '4096 x 2160'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N1030OC-2GI'), ('Return Policy: ', 'View Return Policy')]"
481,9SIAVWRJT90718,MLLSE RTX 2060 6GB Gaming Graphics Card GDDR6 192bit PCI Express 3.0 8Pin NVIDIA GeForce Game Video Card HDMI×1 DP×3 Dual-fan,Mllse,+ 5,1,239.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AVWRS2303030JYUWO32.jpg,"[('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Chipset Manufacturer:', 'NVIDIA'), ('GPU Series:', 'NVIDIA GeForce RTX 20 Series'), ('Model #: ', 'RTX 2060 6GB'), ('Item #: ', '9SIAVWRJT90718'), ('Return Policy: ', 'View Return Policy')]"
482,9SIBJKNJMF4680,"ELSA AMD Radeon RX 550 4GB GDDR5 128-Bit PCI Express 3.0 x 8 Video Card 1 x HDMI,1 x DP,1 x DVI-D,Desktop Computer PC Video Gaming Graphics Card",ELSA,,,139.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BJKNS2307060DM3P02E.jpg,"[('Core Clock:', '1195 MHz'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', '1 x DVI'), ('HDMI:', '1 x HDMI'), ('Model #: ', '6974298180185'), ('Item #: ', '9SIBJKNJMF4680'), ('Return Policy: ', 'View Return Policy')]"
483,9SIAYE8JSS2408,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G,MSI,,,"1,165.85",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AXYVS2202130X8EP47C.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.72"" x 5.51""'), ('Model #: ', 'RTX 3070 Ti Gaming X Trio 8G'), ('Return Policy: ', 'View Return Policy')]"
484,9SIBGFDJJX4768,MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC,MSI,,,693.99,$46.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVD21062842Z7D.jpg,"[('Model #: ', 'RTX 3070 TIVENTUSOC1'), ('Return Policy: ', 'View Return Policy')]"
485,9SIA4REH890322,"MSI GeForce RTX 3070 Ti GAMING X TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI Interface, 3×DisplayPort Interface",MSI,,,947.14,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2112160DHVJN7C.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.72"" x 5.51""'), ('Model #: ', 'MSI RTX 3070 Ti GAMING X TRIO 8G LHR'), ('Return Policy: ', 'View Return Policy')]"
486,9SIAD7HJSR3541,Gigabyte NVIDIA GeForce RTXu00adu00ad 4070 Ti 12GB GDDR6X Gaming Graphics Card,GIGABYTE,,,"1,036.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD230106103J5214.jpg,"[('Model #: ', 'GV-N407TGAMING OC-12GD'), ('Return Policy: ', 'View Return Policy')]"
487,9SIBBN9JKC4332,GIGABYTE GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N1650OC-4GL,GIGABYTE,,,289.63,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AXMKS220609128Z8I65.jpg,"[('Model #: ', 'GV-N1650OC-4GL--'), ('Item #: ', '9SIBBN9JKC4332'), ('Return Policy: ', 'View Return Policy')]"
488,9SIAKNUJDK7933,ASUS GeForce GT 710 1GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-1GD5-BRK),ASUS,4.7,16,58.88,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADZG_1_201803011511201904.jpg,"[('Core Clock:', '954 MHz'), ('Max Resolution:', '2560 x 1600'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'GT710-SL-1GD5-BRK'), ('Return Policy: ', 'View Return Policy')]"
489,9SIB4KCJ5Z8383,ASUS GeForce GT 1030 DirectX 12 GT1030-SL-2G-BRK 2GB 64-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,+ 5,1,99.75,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-215-V02.jpg,"[('Core Clock:', 'OC Mode: 1266 MHz\nGaming Mode (Default): 1228 MHz'), ('Max Resolution:', '1920 x 1200'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'GT1030-SL-2G-BRK'), ('Return Policy: ', 'View Return Policy')]"
490,9SIAUNCK0V8599,"ZOTAC GeForce RTX 4070Ti-12GB X-Gaming OC, 12G 192-bit GDDR6X, PCI Express x16 4.0, 3*DP1.4a, HDMI 2.1 Video Game Graphic Card",ZOTAC,,,"1,149.80",$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302130CHDEU0B.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3 Slots'), ('Model #: ', 'RTX 4070Ti-12GB X-Gaming OC'), ('Return Policy: ', 'View Return Policy')]"
491,9SIAUNCK0V8595,"ZOTAC GeForce RTX 4070Ti-12GB TianQi OC, 12G 192-bit GDDR6X, PCI Express x16 4.0, 3*DP1.4a, HDMI 2.1 Video Game Graphic Card",ZOTAC,,,"1,229.80",$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302130E381SCD.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Card Dimensions (L x H):', '334 x 131 mm'), ('Model #: ', 'RTX 4070Ti-12GB TianQi OC'), ('Return Policy: ', 'View Return Policy')]"
492,9SIAXK8JPY7470,"GEFORCE GT 710 2GB Video Graphics Card GPU, Support DirectX 12 OpenGl 4.5, Low Profile, Low Consumption, VGA, DVI-D, HDMI, HDCP, Silent Passive Fanless Cooling System",MAXSUN,,,148.70,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AM9MS211206DRbyo.jpg,"[('Model #: ', 'CA-SHWS269'), ('Item #: ', '9SIAXK8JPY7470'), ('Return Policy: ', 'View Return Policy')]"
493,9SIA4P0JTA9853,MSI Ventus GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card RTX 4080 16GB VENTUS 3X OC,MSI,4.6,36,"1,249.99",$14.10 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-765-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4080 16GB VENTUS 3X OC'), ('Return Policy: ', 'View Return Policy')]"
494,9SIAZUEJM41519,Yeston Radeon RX 7900 XTX 24GD6 GDDR6 384bit 5nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible RGB light effect Fragrant graphics card,yeston,+ 5,1,"1,049.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2302230KD3O3A4.jpg,"[('Core Clock:', '2270MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort'), ('HDMI:', '3 x HDMI'), ('Model #: ', 'RX7900XTX-24GD6 sugar YA'), ('Item #: ', '9SIAZUEJM41519'), ('Return Policy: ', 'View Return Policy')]"
495,9SIAZUEFE85514,Yeston RTX 3060 Ti 8GB GDDR6 LHR Graphics cards Nvidia pci express x16 4.0 video cards Desktop computer PC video gaming graphics card,yeston,+ 5,3,399.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES210728hVLAv.jpg,"[('Core Clock:', '1410 MHz'), ('DirectX:', 'DirectX 12'), ('Chipset Manufacturer:', 'NVIDIA'), ('GPU Series:', 'NVIDIA GeForce RTX 30 Series'), ('Model #: ', 'RTX3060Ti-8G D6 LA-LHR'), ('Item #: ', '9SIAZUEFE85514'), ('Return Policy: ', 'View Return Policy')]"
496,14-150-877,XFX SPEEDSTER MERC310 Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 x16 Video Card RX-79TMERCB9,XFX,4.3,23,719.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-877-15.jpg,"[('Core Clock:', '1500 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX-79TMERCB9'), ('Item #: ', 'N82E16814150877'), ('Return Policy: ', 'Standard Return Policy')]"
497,9SIAZUEJJW4639,Yeston Radeon RX 7900 XT 20GD6 GDDR6 320bit 5nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible RGB light effect Fragrant graphics card,yeston,+ 5,1,849.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2302070KQ1K8A4.jpg,"[('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Chipset Manufacturer:', 'AMD'), ('GPU Series:', 'AMD Radeon RX 7000 Series'), ('Model #: ', 'RX7900XT-20GD6 sugar YA'), ('Item #: ', '9SIAZUEJJW4639'), ('Return Policy: ', 'View Return Policy')]"
498,9SIAZUEJYH5933,Yeston Sakura GeForce RTX 4070 12GB GDDR6X PCI Express 4.0 Video Card HDMI 2.1*1 + DP1.4a*3 video cards Desktop computer PC video gaming graphics card,yeston,,,679.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES23060908I4FIBA.jpg,"[('Core Clock:', '1920 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Model #: ', 'RTX4070-12G D6X SA'), ('Item #: ', '9SIAZUEJYH5933'), ('Return Policy: ', 'View Return Policy')]"
499,9SIAVH0JNX3819,MSI Suprim GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card RTX 4090 SUPRIM X 24G,MSI,4.5,39,"2,274.30",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-760-16.png,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4090 SUPRIM X 24G'), ('Return Policy: ', 'View Return Policy')]"
500,9SIAZUEJXD2547,Yeston Sakura GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 Video Card HDMI 2.1*1 + DP1.4a*3 video cards Desktop computer PC video gaming graphics card,yeston,,,979.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES230531gQsVV.jpg,"[('Core Clock:', '2310 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'RTX4070Ti - 12G D6X SA'), ('Item #: ', '9SIAZUEJXD2547'), ('Return Policy: ', 'View Return Policy')]"
501,9SIAD2CJVJ6653,"XFX SPEEDSTER SWFT319 AMD Radeon RX 6800 XT CORE Gaming Graphics Card with 16GB GDDR6, AMD RDNA 2",XFX,+ 5,3,499.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-867-V01.jpg,"[('Core Clock:', '1825 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX-68XTAQFD9'), ('Item #: ', '9SIAD2CJVJ6653'), ('Return Policy: ', 'View Return Policy')]"
502,14-126-658,"ASUS TUF Gaming GeForce RTX 4090 OG OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, DLSS 3, HDMI 2.1, DisplayPort 1.4a) TUF-RTX4090-O24G-OG-GAMING",ASUS,,,"1,799.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-658-01.jpg,"[('Core Clock:', '2235 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1a'), ('Model #: ', 'TUF-RTX4090-O24G-OG-GAMING'), ('Item #: ', 'N82E16814126658'), ('Return Policy: ', 'Standard Return Policy')]"
503,9SIA0ZXJTF6326,MSI Suprim X GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card RTX 4080 16GB SUPRIM X,MSI,4.8,37,"1,464.83",Special Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-767-03.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4080 16GB SUPRIM X'), ('Return Policy: ', 'View Return Policy')]"
504,9SIAFVFJP46331,"ASUS ROG Strix GeForce RTX 4090 OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4090-O24G-GAMING",ASUS,4.8,63,"2,090.44",$25.95 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-593-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '357.6 x 70.1mm'), ('Model #: ', 'ROG-STRIX-RTX4090-O24G-GAMING'), ('Return Policy: ', 'View Return Policy')]"
505,9SIAZUEETK3030,Yeston GeForce GTX 1050 Ti 4GB GDDR5 Graphics cards Nvidia pci express x16 3.0 video cards Desktop computer PC video gaming graphics card,yeston,+ 5,3,159.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES211220CICSL.jpg,"[('Core Clock:', '1291 MHz'), ('DirectX:', 'DirectX 12'), ('Chipset Manufacturer:', 'NVIDIA'), ('GPU Series:', 'NVIDIA GeForce GTX 10 Series'), ('Model #: ', 'GTX1050TI-4G D5'), ('Item #: ', '9SIAZUEETK3030'), ('Return Policy: ', 'View Return Policy')]"
506,9SIAZUEJC49634,Yeston Radeon RX 6750 XT 12GB D6 GDDR6 192bit 7nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible   RGB light effect Fragrant graphics card,yeston,+ 5,2,429.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2211210DOEQY35.jpg,"[('Core Clock:', '2495MHz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12'), ('Model #: ', 'RX6750XT-12G D6'), ('Return Policy: ', 'View Return Policy')]"
507,14-126-659,"ASUS ROG Strix LC NVIDIA GeForce RTX 4090 OC Edition Gaming Graphics Card (PCIe 4.0, 24 GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, 240 mm radiator, 560mm tubing) ROG-STRIX-LC-RTX4090-O24G-GAMING",ASUS,,,"2,199.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BN7ES23062111ENABC2.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Slot Width:', '2.6 Slots'), ('Model #: ', 'ROG-STRIX-LC-RTX4090-O24G-GAMING'), ('Item #: ', 'N82E16814126659'), ('Return Policy: ', 'Standard Return Policy')]"
508,14-202-431,SAPPHIRE PULSE Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 x16 ATX Video Card 11323-02-20G,Sapphire Tech,4.8,26,769.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-202-431-12.jpg,"[('Core Clock:', '1500 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 2.1'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', '11323-02-20G'), ('Item #: ', 'N82E16814202431'), ('Return Policy: ', 'Standard Return Policy')]"
509,9SIAFVFJFE1611,"ASUS TUF Gaming GeForce RTX 4080 OC Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4080-O16G-GAMING",ASUS,4.5,32,"1,354.44",$23.57 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-598-41.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '348.2 x 72.6mm'), ('Model #: ', 'TUF-RTX4080-O16G-GAMING'), ('Return Policy: ', 'View Return Policy')]"
510,9SIB5SGJZ80603,"ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Active Fan Control, FREEZE Fan Stop ZT-A30610H-10MLHR",ZOTAC,4.7,106,399.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-518-09.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '8.74"" x 4.55""'), ('Model #: ', 'ZT-A30610H-10MLHR'), ('Return Policy: ', 'View Return Policy')]"
511,14-126-663,"ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe 4.0, 12GB GDDR6X, DLSS 3, HDMI 2.1a, DisplayPort 1.4a) PROART-RTX4070TI-O12G",ASUS,,,839.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-663-09.png,"[('Core Clock:', '2310 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Model #: ', 'PROART-RTX4070TI-O12G'), ('Item #: ', 'N82E16814126663'), ('Return Policy: ', 'Standard Return Policy')]"
512,14-932-632,"GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card, 3x WINDFORCE Fans, 12GB 192-bit GDDR6X, GV-N407TEAGLE OC-12GD Rev2.0 Video Card",GIGABYTE,,,819.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-632-35.jpg,"[('Core Clock:', '2520 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'GV-N407TEAGLE OC-12GD Rev 2.0'), ('Item #: ', 'N82E16814932632'), ('Return Policy: ', 'Standard Return Policy')]"
513,9SIAZUEHCM9085,Yeston Radeon RX 6500 XT 4GB D6 GDDR6 6nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 1*DP+1*HDMI-compatible  graphics card,yeston,+ 5,1,169.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2204138WsWv.jpg,"[('Core Clock:', '2610MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX6500XT-4G D6 MA'), ('Item #: ', '9SIAZUEHCM9085'), ('Return Policy: ', 'View Return Policy')]"
514,9SIAFVFJJ76625,"ASUS Dual NVIDIA GeForce RTX 3060 Ti White OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6X memory, HDMI 2.1, DisplayPort 1.4a, 2-slot design, Axial-tech fan design) DUAL-RTX3060TI-O8GD6X-WHITE",ASUS,+ 5,4,427.44,$20.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-614-21.jpg,"[('Core Clock:', '1410 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'DUAL-RTX3060TI-O8GD6X-WHITE'), ('Return Policy: ', 'View Return Policy')]"
